"country	country_code	ETS information	main activity sector name	unit	value	year"
"Czechia	CZ	3. Estimate to reflect current ETS scope for allowances and emissions	20-99 All stationary installations	tonne of CO2 equ.	10546821	Total 1st trading period (05-07)"
"Czechia	CZ	4. Total surrendered units	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	55752678	Total 1st trading period (05-07)"
"Czechia	CZ	4.2 Surrendered certified emission reductions (CERs)	26 Production of primary aluminium	tonne of CO2 equ.	0	Total 1st trading period (05-07)"
"Czechia	CZ	4.2 Surrendered certified emission reductions (CERs)	27 Production of secondary aluminium	tonne of CO2 equ.	0	Total 1st trading period (05-07)"
"Czechia	CZ	4.2 Surrendered certified emission reductions (CERs)	29 Production of cement clinker	tonne of CO2 equ.	0	Total 1st trading period (05-07)"
"Czechia	CZ	1.1.1 Free allocation to existing entities (Art. 10a(1))	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	5185167	Total 1st trading period (05-07)"
"Czechia	CZ	2. Verified emissions	36 Production of paper or cardboard	tonne of CO2 equ.	1861126	Total 1st trading period (05-07)"
"Czechia	CZ	4.1 Surrendered EU allowances (EUAs and EUAAs)	36 Production of paper or cardboard	tonne of CO2 equ.	1861126	Total 1st trading period (05-07)"
"Czechia	CZ	4.1 Surrendered EU allowances (EUAs and EUAAs)	42 Production of bulk chemicals	tonne of CO2 equ.	940111	Total 1st trading period (05-07)"
"Germany	DE	1. Total allocated allowances (EUA or EUAA)	10 Aviation	tonne of CO2 equ.	0	Total 1st trading period (05-07)"
"Germany	DE	1.3 Allowances auctioned or sold (EUAs and EUAAs)	10 Aviation	tonne of CO2 equ.	0	Total 1st trading period (05-07)"
"Germany	DE	1.1 Freely allocated allowances	21  Refining of mineral oil	tonne of CO2 equ.	76660741	Total 1st trading period (05-07)"
"Germany	DE	4.2 Surrendered certified emission reductions (CERs)	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	0	Total 1st trading period (05-07)"
"Germany	DE	4.3 Surrendered emission reduction units (ERUs)	26 Production of primary aluminium	tonne of CO2 equ.	0	Total 1st trading period (05-07)"
"Germany	DE	4.3 Surrendered emission reduction units (ERUs)	27 Production of secondary aluminium	tonne of CO2 equ.	0	Total 1st trading period (05-07)"
"Germany	DE	4.1 Surrendered EU allowances (EUAs and EUAAs)	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	39126	Total 1st trading period (05-07)"
"Germany	DE	4.3 Surrendered emission reduction units (ERUs)	29 Production of cement clinker	tonne of CO2 equ.	0	Total 1st trading period (05-07)"
"Germany	DE	4. Total surrendered units	32 Manufacture of ceramics	tonne of CO2 equ.	5608785	Total 1st trading period (05-07)"
"Germany	DE	1.1 Freely allocated allowances	35 Production of pulp	tonne of CO2 equ.	5794024	Total 1st trading period (05-07)"
"Germany	DE	1.1.1 Free allocation to existing entities (Art. 10a(1))	36 Production of paper or cardboard	tonne of CO2 equ.	22703016	Total 1st trading period (05-07)"
"Germany	DE	4. Total surrendered units	41 Production of ammonia	tonne of CO2 equ.	70245	Total 1st trading period (05-07)"
"Denmark	DK	4.1 Surrendered EU allowances (EUAs and EUAAs)	20 Combustion of fuels	tonne of CO2 equ.	77686173	Total 1st trading period (05-07)"
"Denmark	DK	4. Total surrendered units	20-99 All stationary installations	tonne of CO2 equ.	90101340	Total 1st trading period (05-07)"
"Denmark	DK	1.1.1 Free allocation to existing entities (Art. 10a(1))	21  Refining of mineral oil	tonne of CO2 equ.	3121549	Total 1st trading period (05-07)"
"Denmark	DK	4.3 Surrendered emission reduction units (ERUs)	21  Refining of mineral oil	tonne of CO2 equ.	0	Total 1st trading period (05-07)"
"Denmark	DK	2. Verified emissions	24  Production of pig iron or steel	tonne of CO2 equ.	5408	Total 1st trading period (05-07)"
"Denmark	DK	4.3 Surrendered emission reduction units (ERUs)	24  Production of pig iron or steel	tonne of CO2 equ.	0	Total 1st trading period (05-07)"
"Denmark	DK	4.2 Surrendered certified emission reductions (CERs)	29 Production of cement clinker	tonne of CO2 equ.	0	Total 1st trading period (05-07)"
"Lithuania	LT	2. Verified emissions	21  Refining of mineral oil	tonne of CO2 equ.	12019869	Total 3rd trading period (13-20)"
"Lithuania	LT	2. Verified emissions	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	202807	Total 3rd trading period (13-20)"
"Luxembourg	LU	1. Total allocated allowances (EUA or EUAA)	10 Aviation	tonne of CO2 equ.	879602	Total 3rd trading period (13-20)"
"Luxembourg	LU	4. Total surrendered units	24  Production of pig iron or steel	tonne of CO2 equ.	2632185	Total 3rd trading period (13-20)"
"Luxembourg	LU	4. Total surrendered units	25 Production or processing of ferrous metals	tonne of CO2 equ.	339512	Total 3rd trading period (13-20)"
"Luxembourg	LU	2. Verified emissions	31 Manufacture of glass	tonne of CO2 equ.	1503720	Total 3rd trading period (13-20)"
"Latvia	LV	1.1 Freely allocated allowances	20 Combustion of fuels	tonne of CO2 equ.	6079984	Total 3rd trading period (13-20)"
"Latvia	LV	1.1.1 Free allocation to existing entities (Art. 10a(1))	20 Combustion of fuels	tonne of CO2 equ.	5727006	Total 3rd trading period (13-20)"
"Latvia	LV	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	20 Combustion of fuels	tonne of CO2 equ.	352978	Total 3rd trading period (13-20)"
"Latvia	LV	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	24  Production of pig iron or steel	tonne of CO2 equ.	0	2018"
"Latvia	LV	4.1 Surrendered EU allowances (EUAs and EUAAs)	24  Production of pig iron or steel	tonne of CO2 equ.	318771	2010"
"Latvia	LV	1.1 Freely allocated allowances	29 Production of cement clinker	tonne of CO2 equ.	349921	2006"
"Latvia	LV	1.1 Freely allocated allowances	29 Production of cement clinker	tonne of CO2 equ.	951003	2014"
"Latvia	LV	1.1 Freely allocated allowances	29 Production of cement clinker	tonne of CO2 equ.	933995	2015"
"Latvia	LV	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	29 Production of cement clinker	tonne of CO2 equ.	0	2013"
"Latvia	LV	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	29 Production of cement clinker	tonne of CO2 equ.	0	2014"
"Latvia	LV	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	29 Production of cement clinker	tonne of CO2 equ.	0	2015"
"Latvia	LV	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	29 Production of cement clinker	tonne of CO2 equ.	0	2019"
"Latvia	LV	2. Verified emissions	29 Production of cement clinker	tonne of CO2 equ.	776397	2013"
"Latvia	LV	2. Verified emissions	29 Production of cement clinker	tonne of CO2 equ.	638584	2017"
"Latvia	LV	2. Verified emissions	29 Production of cement clinker	tonne of CO2 equ.	808286	2018"
"Latvia	LV	4. Total surrendered units	29 Production of cement clinker	tonne of CO2 equ.	810331	2011"
"Latvia	LV	4. Total surrendered units	29 Production of cement clinker	tonne of CO2 equ.	835255	2012"
"Latvia	LV	4.3 Surrendered emission reduction units (ERUs)	29 Production of cement clinker	tonne of CO2 equ.	0	2007"
"Latvia	LV	4.3 Surrendered emission reduction units (ERUs)	29 Production of cement clinker	tonne of CO2 equ.	0	2008"
"Latvia	LV	1.1.1 Free allocation to existing entities (Art. 10a(1))	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	3590	2014"
"Latvia	LV	1.1.1 Free allocation to existing entities (Art. 10a(1))	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	4168	2015"
"Latvia	LV	2. Verified emissions	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	3253	2009"
"Latvia	LV	4. Total surrendered units	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	5851	2008"
"Latvia	LV	1.1 Freely allocated allowances	31 Manufacture of glass	tonne of CO2 equ.	81717	2008"
"Latvia	LV	1.1.1 Free allocation to existing entities (Art. 10a(1))	31 Manufacture of glass	tonne of CO2 equ.	70311	2011"
"Latvia	LV	4.1 Surrendered EU allowances (EUAs and EUAAs)	31 Manufacture of glass	tonne of CO2 equ.	33833	2006"
"Latvia	LV	1.1 Freely allocated allowances	32 Manufacture of ceramics	tonne of CO2 equ.	30838	2019"
"Latvia	LV	1.1.1 Free allocation to existing entities (Art. 10a(1))	32 Manufacture of ceramics	tonne of CO2 equ.	85470	2005"
"Latvia	LV	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	32 Manufacture of ceramics	tonne of CO2 equ.	0	2019"
"Latvia	LV	2. Verified emissions	32 Manufacture of ceramics	tonne of CO2 equ.	30588	2016"
"Latvia	LV	4. Total surrendered units	32 Manufacture of ceramics	tonne of CO2 equ.	16586	2010"
"Latvia	LV	4.3 Surrendered emission reduction units (ERUs)	32 Manufacture of ceramics	tonne of CO2 equ.	0	2006"
"Latvia	LV	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	34 Production or processing of gypsum or plasterboard	tonne of CO2 equ.	0	2013"
"Latvia	LV	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	34 Production or processing of gypsum or plasterboard	tonne of CO2 equ.	0	2014"
"Latvia	LV	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	34 Production or processing of gypsum or plasterboard	tonne of CO2 equ.	0	2015"
"Latvia	LV	4. Total surrendered units	34 Production or processing of gypsum or plasterboard	tonne of CO2 equ.	23969	2019"
"Latvia	LV	1.1 Freely allocated allowances	36 Production of paper or cardboard	tonne of CO2 equ.	6294	2006"
"Latvia	LV	1.1 Freely allocated allowances	36 Production of paper or cardboard	tonne of CO2 equ.	11571	2009"
"Latvia	LV	1.1.1 Free allocation to existing entities (Art. 10a(1))	36 Production of paper or cardboard	tonne of CO2 equ.	11571	2010"
"Latvia	LV	2. Verified emissions	36 Production of paper or cardboard	tonne of CO2 equ.	0	2013"
"Latvia	LV	2. Verified emissions	36 Production of paper or cardboard	tonne of CO2 equ.	0	2014"
"Latvia	LV	2. Verified emissions	36 Production of paper or cardboard	tonne of CO2 equ.	0	2015"
"Latvia	LV	4.3 Surrendered emission reduction units (ERUs)	36 Production of paper or cardboard	tonne of CO2 equ.	0	2008"
"Latvia	LV	1.1 Freely allocated allowances	42 Production of bulk chemicals	tonne of CO2 equ.	6986	2007"
"Latvia	LV	1.1 Freely allocated allowances	42 Production of bulk chemicals	tonne of CO2 equ.	5772	2008"
"Latvia	LV	1.1.1 Free allocation to existing entities (Art. 10a(1))	42 Production of bulk chemicals	tonne of CO2 equ.	6986	2005"
"Latvia	LV	1.1.1 Free allocation to existing entities (Art. 10a(1))	42 Production of bulk chemicals	tonne of CO2 equ.	2317	2019"
"Latvia	LV	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	42 Production of bulk chemicals	tonne of CO2 equ.	0	2016"
"Latvia	LV	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	42 Production of bulk chemicals	tonne of CO2 equ.	0	2019"
"Latvia	LV	2. Verified emissions	42 Production of bulk chemicals	tonne of CO2 equ.	2122	2016"
"Latvia	LV	4. Total surrendered units	42 Production of bulk chemicals	tonne of CO2 equ.	1893	2019"
"Latvia	LV	2. Verified emissions	20-99 All stationary installations	tonne of CO2 equ.	16669101	Total 3rd trading period (13-20)"
"Latvia	LV	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	24  Production of pig iron or steel	tonne of CO2 equ.	0	Total 3rd trading period (13-20)"
"Latvia	LV	1.1.1 Free allocation to existing entities (Art. 10a(1))	99 Other activity opted-in under Art. 24	tonne of CO2 equ.	785777	Total 3rd trading period (13-20)"
"Latvia	LV	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	99 Other activity opted-in under Art. 24	tonne of CO2 equ.	0	Total 3rd trading period (13-20)"
"Latvia	LV	4. Total surrendered units	99 Other activity opted-in under Art. 24	tonne of CO2 equ.	266186	Total 3rd trading period (13-20)"
"Netherlands	NL	1.1 Freely allocated allowances	20-99 All stationary installations	tonne of CO2 equ.	359924724	Total 3rd trading period (13-20)"
"Netherlands	NL	1.1.1 Free allocation to existing entities (Art. 10a(1))	20-99 All stationary installations	tonne of CO2 equ.	355225458	Total 3rd trading period (13-20)"
"Netherlands	NL	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	0	Total 3rd trading period (13-20)"
"Netherlands	NL	1.1 Freely allocated allowances	26 Production of primary aluminium	tonne of CO2 equ.	853591	Total 3rd trading period (13-20)"
"Netherlands	NL	1.1 Freely allocated allowances	27 Production of secondary aluminium	tonne of CO2 equ.	442551	Total 3rd trading period (13-20)"
"Netherlands	NL	1.1 Freely allocated allowances	29 Production of cement clinker	tonne of CO2 equ.	3965306	Total 3rd trading period (13-20)"
"Netherlands	NL	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	29 Production of cement clinker	tonne of CO2 equ.	0	Total 3rd trading period (13-20)"
"Netherlands	NL	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	34 Production or processing of gypsum or plasterboard	tonne of CO2 equ.	0	Total 3rd trading period (13-20)"
"Netherlands	NL	2. Verified emissions	36 Production of paper or cardboard	tonne of CO2 equ.	7510722	Total 3rd trading period (13-20)"
"Netherlands	NL	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	37 Production of carbon black	tonne of CO2 equ.	0	Total 3rd trading period (13-20)"
"Netherlands	NL	2. Verified emissions	37 Production of carbon black	tonne of CO2 equ.	1646439	Total 3rd trading period (13-20)"
"Norway	NO	2. Verified emissions	10 Aviation	tonne of CO2 equ.	12809333	Total 3rd trading period (13-20)"
"Norway	NO	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	20 Combustion of fuels	tonne of CO2 equ.	0	Total 3rd trading period (13-20)"
"Norway	NO	2. Verified emissions	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	3506918	Total 3rd trading period (13-20)"
"Poland	PL	1.1 Freely allocated allowances	10 Aviation	tonne of CO2 equ.	2447012	Total 3rd trading period (13-20)"
"Poland	PL	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	10 Aviation	tonne of CO2 equ.	601008	Total 3rd trading period (13-20)"
"Poland	PL	1.1.1 Free allocation to existing entities (Art. 10a(1))	20 Combustion of fuels	tonne of CO2 equ.	116585666	Total 3rd trading period (13-20)"
"Poland	PL	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	20-99 All stationary installations	tonne of CO2 equ.	12528917	Total 3rd trading period (13-20)"
"Poland	PL	2. Verified emissions	20-99 All stationary installations	tonne of CO2 equ.	1385443006	Total 3rd trading period (13-20)"
"Poland	PL	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	24  Production of pig iron or steel	tonne of CO2 equ.	0	Total 3rd trading period (13-20)"
"Poland	PL	2. Verified emissions	29 Production of cement clinker	tonne of CO2 equ.	70546333	Total 3rd trading period (13-20)"
"Poland	PL	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	41 Production of ammonia	tonne of CO2 equ.	0	Total 3rd trading period (13-20)"
"Portugal	PT	1.1.1 Free allocation to existing entities (Art. 10a(1))	31 Manufacture of glass	tonne of CO2 equ.	3482839	Total 3rd trading period (13-20)"
"Portugal	PT	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	32 Manufacture of ceramics	tonne of CO2 equ.	0	Total 3rd trading period (13-20)"
"Portugal	PT	2. Verified emissions	34 Production or processing of gypsum or plasterboard	tonne of CO2 equ.	108350	Total 3rd trading period (13-20)"
"Portugal	PT	2. Verified emissions	35 Production of pulp	tonne of CO2 equ.	2327901	Total 3rd trading period (13-20)"
"Portugal	PT	2. Verified emissions	44 Production of soda ash and sodium bicarbonate	tonne of CO2 equ.	91103	Total 3rd trading period (13-20)"
"Romania	RO	4. Total surrendered units	20-99 All stationary installations	tonne of CO2 equ.	273474205	Total 3rd trading period (13-20)"
"Romania	RO	1.1 Freely allocated allowances	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	114801555	Total 3rd trading period (13-20)"
"Romania	RO	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	3369427	Total 3rd trading period (13-20)"
"Romania	RO	2. Verified emissions	24  Production of pig iron or steel	tonne of CO2 equ.	29611876	Total 3rd trading period (13-20)"
"Romania	RO	2. Verified emissions	25 Production or processing of ferrous metals	tonne of CO2 equ.	1897232	Total 3rd trading period (13-20)"
"Romania	RO	4. Total surrendered units	26 Production of primary aluminium	tonne of CO2 equ.	2714587	Total 3rd trading period (13-20)"
"Romania	RO	4. Total surrendered units	29 Production of cement clinker	tonne of CO2 equ.	35390677	Total 3rd trading period (13-20)"
"Romania	RO	1.1.1 Free allocation to existing entities (Art. 10a(1))	31 Manufacture of glass	tonne of CO2 equ.	1174999	Total 3rd trading period (13-20)"
"Norway	NO	1.1.1 Free allocation to existing entities (Art. 10a(1))	21  Refining of mineral oil	tonne of CO2 equ.	1560933	2014"
"Norway	NO	1.1.1 Free allocation to existing entities (Art. 10a(1))	21  Refining of mineral oil	tonne of CO2 equ.	1447512	2018"
"Norway	NO	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	21  Refining of mineral oil	tonne of CO2 equ.	0	2019"
